"Date,""MCP"",""Buy_Exports_GR-TR"",""Buy_HV_LOAD"",""Buy_LOSSES_LOAD"",""Buy_LV_LOAD"",""Buy_MV_LOAD"",""Sell_Imports_AL-GR"",""Sell_Imports_BG-GR"",""Sell_Imports_MK-GR"",""Sell_Imports_TR-GR"",""Sell__SUPPLY"",""Sell_Big Hydro_SUPPLY"",""Sell_Lignite_SUPPLY"",""Sell_Natural Gas_SUPPLY"",""Sell_RES_SUPPLY"",""Buy_Exports_GR-BG"",""Buy_Exports_GR-MK"",""Buy_Exports_GR-AL"",""Buy_Exports_GR-IT"",""Sell_Imports_IT-GR"",""Buy_PUMP_LOAD"",""Buy_Imports_IT-GR"",""Sell_Exports_GR-IT"",""Buy_CRETE LOAD_LOAD"",""Sell_CRETE CONVENTIONAL_SUPPLY"",""Sell_CRETE RENEWABLES_SUPPLY"""
"2022-02-12 05:00:00,""210.8"",NULL,""873.188"",""91.5"",""2940.949"",""1026.577"",""324"",""669"",""452"",""50"",NULL,""26"",""624"",""1868.553"",""589.661"",NULL,""87"",""84"",NULL,""500"",NULL,NULL,NULL,""245"",""229"",""16"""
"2022-02-12 06:00:00,""231.41"",NULL,""869.162"",""92"",""3272.343"",""1086.526"",""335"",""669"",""446"",""50"",NULL,""156"",""624"",""2179.99"",""607.041"",NULL,""120"",""127"",NULL,""500"",NULL,NULL,NULL,""299"",""274"",""25"""
"2022-02-12 07:00:00,""211.83"",NULL,""884.21"",""121"",""3694.61"",""1125.42"",""278"",""669"",""421"",""50"",NULL,""381"",""624"",""2066.105"",""1033.135"",NULL,""52"",""133"",NULL,""500"",NULL,NULL,NULL,""346"",""287"",""47"""
"2022-02-12 08:00:00,""211.83"",NULL,""906.35"",""148.5"",""4120.395"",""1132.577"",""318"",""656"",""381"",""50"",NULL,""380"",""624"",""2021.292"",""1699.53"",NULL,""98"",""191"",NULL,""500"",NULL,NULL,NULL,""389"",""287"",""69"""
"2022-02-12 09:00:00,""211.17"",NULL,""913.446"",""160.5"",""4302.007"",""1117.511"",""306"",""650"",""355"",""50"",NULL,""328"",""604"",""2073.746"",""2215.515"",NULL,""82"",""217"",NULL,""249.2"",NULL,NULL,NULL,""405"",""283"",""83"""
"2022-02-12 10:00:00,""205.04"",NULL,""898.496"",""160.5"",""4372.291"",""1102.564"",""275"",""650"",""338"",""50"",NULL,""46"",""604"",""1901.246"",""2520.605"",NULL,""74"",""219"",NULL,""500"",NULL,NULL,NULL,""425"",""277"",""90"""
"2022-02-12 11:00:00,""210.8"",NULL,""900.315"",""165"",""4393.091"",""1074.997"",""229"",""650"",""315"",""50"",NULL,""44"",""604"",""1950.357"",""2622.046"",NULL,""58"",""317"",NULL,""500"",NULL,NULL,NULL,""423"",""277"",""90"""
"2022-02-12 12:00:00,""210.8"",NULL,""877.226"",""168"",""4363.955"",""1043.401"",""160"",""650"",""350"",""50"",NULL,""70"",""604"",""1959.168"",""2529.414"",NULL,""39"",""324"",NULL,""500"",NULL,NULL,NULL,""417"",""277"",""83"""
"2022-02-12 13:00:00,""210.8"",NULL,""865.302"",""170"",""4149.223"",""1008.645"",""196"",""669"",""334"",""50"",NULL,""56"",""604"",""1954.886"",""2264.284"",NULL,""37"",""323"",NULL,""500"",NULL,NULL,NULL,""411"",""265"",""71"""
"2022-02-12 14:00:00,""211.83"",NULL,""855.232"",""170"",""4214.265"",""978.752"",""176"",""650"",""356"",""50"",NULL,""56"",""604"",""2276.107"",""1878.142"",NULL,""35"",""223"",NULL,""500"",NULL,NULL,NULL,""400"",""277"",""53"""
"2022-02-12 15:00:00,""230"",NULL,""846.295"",""164"",""4202.346"",""970.549"",""197.898"",""669"",""342"",""50"",NULL,""30"",""604"",""2747.223"",""1396.069"",NULL,""38"",""223"",NULL,""500"",NULL,NULL,NULL,""400"",""277"",""31"""
"2022-02-12 16:00:00,""217.34"",NULL,""844.088"",""141"",""4266.036"",""966.371"",""344"",""669"",""383"",""50"",NULL,""75"",""624"",""2938.66"",""967.835"",NULL,""32"",""189"",NULL,""500"",NULL,NULL,NULL,""413"",""285"",""15"""
"2022-02-12 17:00:00,""247.5"",NULL,""875.096"",""153"",""4914.428"",""1006.653"",""375"",""669"",""352"",""50"",NULL,""512"",""624"",""3382.259"",""903.918"",NULL,""43"",""226"",NULL,""500"",NULL,NULL,NULL,""452"",""293"",""9"""
"2022-02-12 18:00:00,""250.06"",NULL,""881.224"",""142"",""5115.422"",""1011.381"",""375"",""669"",""360"",""50"",NULL,""774"",""640"",""3343.806"",""974.221"",NULL,""145"",""241"",NULL,""500"",NULL,NULL,NULL,""461"",""303"",""8"""
"2022-02-12 19:00:00,""231.55"",NULL,""902.24"",""157.5"",""5040.169"",""975.27"",""370"",""669"",""326"",""50"",NULL,""734"",""640"",""3291.324"",""1025.865"",NULL,""144"",""227"",NULL,""488.5"",NULL,NULL,NULL,""450"",""293.5"",""8"""
"2022-02-12 20:00:00,""230"",NULL,""896.258"",""153.5"",""4708.978"",""925.86"",""219.739"",""669"",""287"",""50"",NULL,""378"",""640"",""3327.617"",""1051.24"",NULL,""93"",""225"",NULL,""500"",NULL,NULL,NULL,""416"",""287"",""9"""
"2022-02-12 21:00:00,""215.95"",NULL,""848.153"",""149"",""4288.878"",""895.084"",""131"",""632.1"",""327"",""50"",NULL,""106"",""640"",""3176.873"",""1061.096"",NULL,""123"",""230"",NULL,""500"",NULL,NULL,NULL,""378"",""277"",""11"""
"2022-02-12 22:00:00,""210.8"",NULL,""850.145"",""146.5"",""3878.652"",""871.547"",""96"",""650"",""321"",""50"",NULL,""26"",""640"",""2897.705"",""1043.139"",NULL,""161"",""270"",NULL,""500"",NULL,NULL,NULL,""335"",""277"",""12"""
"2022-02-12 23:00:00,""195"",NULL,""850.173"",""106"",""3399.627"",""848.909"",""203"",""669"",""306"",""50"",NULL,NULL,""640"",""2243.202"",""1016.507"",NULL,""156"",""259"",NULL,""500"",NULL,NULL,NULL,""298"",""277"",""13"""
"2022-02-13 00:00:00,""196.9"",NULL,""852.201"",""97"",""2987.258"",""841.592"",""206"",""669"",""378"",""50"",NULL,NULL,""604"",""1596.9"",""1059.401"",NULL,""44"",""236"",NULL,""494.8"",NULL,NULL,NULL,""232"",""220"",""12"""
"2022-02-13 01:00:00,""201.7"",NULL,""860.209"",""101.5"",""2865.155"",""827.362"",""202"",""669"",""412"",""50"",NULL,NULL,""604"",""1238.507"",""1085.719"",NULL,""32"",""75"",NULL,""500"",NULL,NULL,NULL,""219"",""209"",""10"""
"2022-02-13 02:00:00,""201.7"",NULL,""851.219"",""103.5"",""2731.442"",""828.554"",""300"",""669"",""442"",""50"",NULL,NULL,""604"",""981.148"",""1119.567"",NULL,""81"",""70"",NULL,""500"",NULL,NULL,NULL,""210"",""201"",""9"""
"2022-02-13 03:00:00,""201.53"",NULL,""845.268"",""106.5"",""2627.993"",""827.494"",""298"",""669"",""436"",""50"",NULL,NULL,""604"",""926.532"",""1184.723"",NULL,""81"",""70"",NULL,""500"",""110"",NULL,NULL,""207"",""198"",""9"""
"2022-02-13 04:00:00,""173.06"",NULL,""845.12"",""103"",""2617.177"",""830.109"",""291"",""669"",""441"",""50"",NULL,NULL,""604"",""907.9"",""1265.767"",NULL,""27"",""82"",NULL,""385.7"",""110"",NULL,NULL,""207"",""198"",""9"""
"2022-02-13 05:00:00,""178.54"",NULL,""837.113"",""113.5"",""2730.236"",""830.921"",""311"",""669"",""442"",""50"",NULL,""26"",""604"",""907.9"",""1385.306"",NULL,""27"",""104"",NULL,""247.6"",NULL,NULL,NULL,""225"",""214"",""11"""
"2022-02-13 06:00:00,""189.33"",NULL,""828.183"",""126.5"",""2898.984"",""841.599"",""241"",""669"",""438"",""50"",NULL,""226"",""624"",""907.9"",""1554.065"",NULL,""27"",""134"",NULL,""146.3"",NULL,NULL,NULL,""254"",""240"",""14"""
"2022-02-13 07:00:00,""199.95"",NULL,""863.187"",""135.5"",""3238.308"",""845.606"",""207"",""669"",""433"",""50"",NULL,""276"",""624"",""907.9"",""1864.728"",NULL,""27"",""233"",NULL,""311"",NULL,NULL,NULL,""298"",""272"",""26"""
"2022-02-13 08:00:00,""201.7"",NULL,""865.248"",""149.5"",""3732.619"",""861.672"",""182"",""669"",""413"",""50"",NULL,""260"",""624"",""936.058"",""2279.981"",NULL,""27"",""278"",NULL,""500"",NULL,NULL,NULL,""324"",""280"",""44"""
"2022-02-13 09:00:00,""202.53"",NULL,""850.257"",""148.5"",""4154.33"",""871.903"",""177"",""650"",""407"",""50"",NULL,""224"",""604"",""1096.405"",""2641.585"",NULL,""27"",""298"",NULL,""500"",NULL,NULL,NULL,""329"",""271"",""58"""
"2022-02-13 10:00:00,""239.13"",NULL,""842.262"",""152"",""4499.966"",""882.776"",""178"",""669"",""440.58"",""50"",NULL,""60"",""604"",""1311.9"",""2906.524"",NULL,""36"",""307"",NULL,""500"",NULL,NULL,NULL,""324"",""256"",""68"""
"2022-02-13 11:00:00,""210.86"",NULL,""820.22"",""158"",""4583.303"",""881.231"",""181"",""669"",""401"",""50"",NULL,""56"",""604"",""1248.594"",""3062.16"",NULL,""29"",""300"",NULL,""500"",NULL,NULL,NULL,""322"",""247"",""75"""
"2022-02-13 12:00:00,""210.86"",NULL,""810.323"",""157"",""4488.931"",""874.232"",""120"",""669"",""373"",""50"",NULL,""70"",""604"",""1164.389"",""3104.097"",NULL,""27"",""297"",NULL,""500"",NULL,NULL,NULL,""320"",""240"",""80"""
"2022-02-13 13:00:00,""190.01"",NULL,""789.281"",""146"",""4174.24"",""870.09"",""134"",""669"",""378"",""50"",NULL,""56"",""604"",""877.9"",""3043.401"",NULL,""27"",""296"",NULL,""500"",""9.69"",NULL,NULL,""308"",""226"",""82"""
"2022-02-13 14:00:00,""190.01"",NULL,""797.268"",""140.5"",""4182.851"",""872.646"",""139"",""669"",""394"",""50"",NULL,""56"",""604"",""1022.9"",""2841.567"",NULL,""27"",""192"",NULL,""500"",""64.202"",NULL,NULL,""305"",""222"",""83"""
"2022-02-13 15:00:00,""202.53"",NULL,""825.321"",""132"",""4104.19"",""861.756"",""95"",""669"",""348"",""50"",NULL,""30"",""604"",""1377.901"",""2468.366"",NULL,""27"",""192"",NULL,""500"",NULL,NULL,NULL,""309"",""232"",""77"""
"2022-02-13 16:00:00,""201.99"",NULL,""849.335"",""121.5"",""4140.345"",""845.349"",""225"",""669"",""326"",""50"",NULL,""91"",""624"",""2080.838"",""2061.051"",NULL,""28"",""178"",NULL,""35.6"",NULL,NULL,NULL,""337"",""271"",""66"""
"2022-02-13 17:00:00,""218.96"",NULL,""847.341"",""128"",""4775.233"",""878.013"",""240"",""669"",""309"",""50"",NULL,""592"",""624"",""3042.894"",""1885.924"",NULL,""42"",""214"",""493.2"",NULL,NULL,NULL,NULL,""388"",""287"",""66"""
"2022-02-13 18:00:00,""245"",NULL,""842.35"",""148.5"",""5068.937"",""889.144"",""300"",""669"",""319"",""50"",NULL,""754"",""640"",""3230.061"",""1823.221"",NULL,""64"",""240"",""489.4"",NULL,NULL,NULL,NULL,""401"",""287"",""71"""
"2022-02-13 19:00:00,""263.23"",NULL,""831.313"",""162"",""5031.919"",""880.85"",""297.493"",""669"",""368"",""50"",NULL,""669"",""640"",""3296.125"",""1735.464"",NULL,""74"",""219"",""500"",NULL,NULL,NULL,NULL,""388"",""287"",""75"""
"2022-02-13 20:00:00,""243"",NULL,""831.041"",""163"",""4731.224"",""867.128"",""300"",""669"",""336"",""50"",NULL,""398"",""640"",""3241.837"",""1624.336"",NULL,""82"",""213"",""371.8"",NULL,NULL,NULL,NULL,""361"",""284"",""77"""
"2022-02-13 21:00:00,""226.44"",NULL,""813.039"",""158"",""4292.53"",""858.821"",""237"",""669"",""324"",""50"",NULL,""26"",""640"",""3185.792"",""1516.029"",NULL,""106"",""208"",""211.4"",NULL,NULL,NULL,NULL,""329"",""254"",""75"""
"2022-02-13 22:00:00,""210.86"",NULL,""846.992"",""152.5"",""3849.644"",""845.763"",""86"",""669"",""322"",""50"",NULL,""26"",""640"",""2869.248"",""1403.452"",NULL,""106"",""321"",NULL,""56.2"",NULL,NULL,NULL,""299"",""227"",""72"""
"2022-02-13 23:00:00,""199.95"",NULL,""862.905"",""117.5"",""3359.505"",""840.226"",""112"",""669"",""323"",""50"",NULL,NULL,""640"",""2146.584"",""1302.062"",NULL,""101"",""211"",NULL,""249.5"",NULL,NULL,NULL,""265"",""197"",""68"""
"2022-02-14 00:00:00,""180.12"",NULL,""845.439"",""107"",""2877.693"",""848.401"",""320"",""669"",""432"",""50"",NULL,NULL,""604"",""1443.9"",""1168.68"",NULL,""36"",""74"",NULL,""88"",NULL,NULL,NULL,""242"",""192"",""63"""
"2022-02-14 01:00:00,""174.05"",NULL,""861.409"",""125.5"",""2801.986"",""839.643"",""322"",""669"",""432"",""50"",NULL,NULL,""604"",""1357.9"",""1073.755"",NULL,""27"",""20"",NULL,""256.9"",""110"",NULL,NULL,""224"",""188"",""56"""
"2022-02-14 02:00:00,""171.64"",NULL,""840.463"",""116"",""2718.448"",""852.782"",""324"",""669"",""477"",""50"",NULL,NULL,""604"",""1307.9"",""994.106"",NULL,""27"",""20"",NULL,""258.7"",""110"",NULL,NULL,""217"",""163"",""54"""
"2022-02-14 03:00:00,""170.2"",NULL,""840.532"",""119.5"",""2663.275"",""870.142"",""321"",""669"",""477"",""50"",NULL,NULL,""604"",""1307.9"",""906.74"",NULL,""27"",""20"",NULL,""313.8"",""110"",NULL,NULL,""215"",""160"",""56"""
"2022-02-14 04:00:00,""171.64"",NULL,""843.524"",""132"",""2752.011"",""925.161"",""338"",""669"",""447"",""50"",NULL,NULL,""604"",""1477.9"",""818.971"",NULL,""27"",""20"",NULL,""404.8"",""110"",NULL,NULL,""224"",""163"",""61"""
"2022-02-14 05:00:00,""220.02"",NULL,""827.558"",""144"",""3084.028"",""1101.519"",""365"",""25"",""467"",""50"",NULL,""26"",""624"",""2405.975"",""752.11"",""11"",""27"",""20"",NULL,""500"",NULL,NULL,NULL,""259"",""189"",""70"""
"2022-02-14 06:00:00,""245.5"",NULL,""829.533"",""151.5"",""3640.658"",""1323.846"",""401"",""25"",""462"",""50"",NULL,""326"",""624"",""2958.224"",""750.602"",""114.3"",""27"",""10"",NULL,""500"",NULL,NULL,NULL,""317"",""234"",""83"""
"2022-02-14 07:00:00,""279.38"",NULL,""853.58"",""165"",""4009.603"",""1497.384"",""410"",""25"",""461"",""50"",NULL,""376"",""624"",""3521.637"",""1045.141"",""450.2"",""27"",""10"",NULL,""500"",NULL,NULL,NULL,""355"",""251"",""104"""
"2022-02-14 08:00:00,""286.7"",NULL,""844.72"",""178.5"",""4352.638"",""1577.075"",""420"",""25"",""387"",""50"",NULL,""431.31"",""624"",""3561.013"",""1547.44"",""501.8"",""31"",""60"",NULL,""500"",NULL,NULL,NULL,""387"",""264"",""123"""
"2022-02-14 09:00:00,""240.6"",NULL,""815.816"",""176"",""4399.685"",""1586.774"",""420"",""196.4"",""365"",""50"",NULL,""208"",""604"",""3243.392"",""1953.844"",NULL,""45"",""92"",NULL,""74.6"",NULL,NULL,NULL,""385"",""249"",""136"""
"2022-02-14 10:00:00,""210.17"",NULL,""774.815"",""177"",""4418.914"",""1573.368"",""330"",""25"",""417"",""50"",NULL,""46"",""604"",""3064.04"",""2173.14"",""117.1"",""53"",""95"",NULL,""500"",NULL,NULL,NULL,""379"",""239"",""140"""
"2022-02-14 11:00:00,""208.92"",NULL,""765.636"",""182.5"",""4456.116"",""1558.492"",""331"",""25"",""433"",""50"",NULL,""44"",""604"",""2941.936"",""2198.657"",""30.8"",""45"",""89"",NULL,""500"",NULL,NULL,NULL,""375"",""238"",""137"""
"2022-02-14 12:00:00,""202.21"",NULL,""752.546"",""189.5"",""4451.26"",""1545.276"",""314"",""154"",""433"",""50"",NULL,""70"",""604"",""2819.522"",""2110.039"",NULL,""46"",""70"",NULL,""500"",NULL,NULL,NULL,""368"",""238"",""130"""
"2022-02-14 13:00:00,""202"",NULL,""732.572"",""187"",""4301.81"",""1495.444"",""328"",""33.1"",""437"",""50"",NULL,""56"",""604"",""2891.891"",""1911.835"",NULL,""35"",""60"",NULL,""500"",NULL,NULL,NULL,""354"",""233"",""121"""
"2022-02-14 14:00:00,""213.55"",NULL,""732.502"",""170"",""4393.655"",""1425.049"",""331"",""25"",""392"",""50"",NULL,""56"",""604"",""3268.545"",""1603.206"",""35.5"",""27"",""46"",NULL,""500"",NULL,NULL,NULL,""346"",""235"",""111"""
"2022-02-14 15:00:00,""230.63"",NULL,""769.565"",""163.5"",""4344.062"",""1349.724"",""386"",""273.1"",""363"",""50"",NULL,""30"",""604"",""3360.203"",""1133.541"",NULL,""27"",""46"",NULL,""500"",NULL,NULL,NULL,""356"",""259"",""97"""
"2022-02-14 16:00:00,""286.7"",NULL,""749.458"",""171.5"",""4369.644"",""1292.449"",""420"",""25"",""409"",""50"",NULL,""299.814"",""624"",""3745.886"",""638.801"",""44.4"",""30"",""49"",NULL,""500"",NULL,NULL,NULL,""375"",""285"",""84"""
"2022-02-14 17:00:00,""295.7"",NULL,""741.466"",""188"",""5025.103"",""1310.164"",""420"",""118.7"",""392"",""50"",NULL,""1034.81"",""624"",""3835.156"",""475.02"",NULL,""41"",""79"",NULL,""500"",NULL,NULL,NULL,""430"",""287"",""78"""
"2022-02-14 18:00:00,""292.7"",NULL,""736.624"",""193.5"",""5285.312"",""1295.294"",""420"",""328.5"",""331"",""50"",NULL,""1047.609"",""640"",""3951.217"",""459.378"",NULL,""52"",""82"",NULL,""500"",NULL,NULL,NULL,""447"",""287"",""77"""
"2022-02-14 19:00:00,""276.17"",NULL,""719.64"",""187"",""5249.751"",""1264.265"",""420"",""560.9"",""320"",""50"",NULL,""769"",""640"",""3877.974"",""467.788"",NULL,""48"",""61"",NULL,""500"",NULL,NULL,NULL,""438"",""287"",""75"""
"2022-02-14 20:00:00,""251.78"",NULL,""704.647"",""173.5"",""4965.708"",""1189.592"",""420"",""669"",""353"",""50"",NULL,""298"",""640"",""3772.61"",""477.837"",NULL,""40"",""58"",NULL,""500"",NULL,NULL,NULL,""406"",""287"",""70"""
"2022-02-14 21:00:00,""250.83"",NULL,""708.54"",""159.5"",""4427.538"",""1101.149"",""219"",""669"",""394"",""50"",NULL,""26"",""640"",""3619.033"",""479.694"",NULL,""37"",""131"",NULL,""500"",NULL,NULL,NULL,""372"",""277"",""63"""
"2022-02-14 22:00:00,""220.04"",NULL,""824.532"",""150"",""3921.903"",""1059.683"",""206"",""444.1"",""349"",""50"",NULL,""26"",""640"",""3413.451"",""483.589"",NULL,""49"",""107"",NULL,""500"",NULL,NULL,NULL,""330"",""274"",""56"""
"2022-02-14 23:00:00,""205.99"",NULL,""863.561"",""135.5"",""3401.303"",""1046.688"",""205"",""630.8"",""375"",""50"",NULL,NULL,""640"",""2709.749"",""488.494"",NULL,""45"",""103"",NULL,""500"",NULL,NULL,NULL,""292"",""239"",""49"""
"2022-02-15 00:00:00,""198.18"",NULL,""887.557"",""119.5"",""2876.647"",""1015.735"",""217"",""669"",""442"",""50"",NULL,NULL,""604"",""2193.005"",""455.479"",NULL,""27"",""71"",NULL,""477"",""110"",NULL,NULL,""214"",""177"",""37"""
"2022-02-15 01:00:00,""198.18"",NULL,""905.53"",""121"",""2798.2"",""1008.816"",""226"",""669"",""464"",""50"",NULL,NULL,""604"",""2022.995"",""454.551"",NULL,""27"",""20"",NULL,""500"",""110"",NULL,NULL,""203"",""171"",""32"""
"2022-02-15 02:00:00,""179.7"",NULL,""900.589"",""120.5"",""2703.055"",""1005.854"",""311"",""669"",""464"",""50"",NULL,NULL,""604"",""1972.9"",""448.286"",NULL,""27"",""20"",NULL,""367.8"",""110"",NULL,NULL,""194"",""164"",""30"""
"2022-02-15 03:00:00,""174.02"",NULL,""895.611"",""109.5"",""2639.463"",""1015.795"",""314"",""669"",""402"",""50"",NULL,NULL,""604"",""1972.9"",""448.749"",NULL,""27"",""20"",NULL,""356.7"",""110"",NULL,NULL,""188"",""159"",""29"""
"2022-02-15 04:00:00,""174.05"",NULL,""883.626"",""104.5"",""2739.734"",""1055.701"",""319"",""669"",""402"",""50"",NULL,NULL,""604"",""1972.9"",""452.959"",NULL,""27"",""20"",NULL,""470.7"",""110"",NULL,NULL,""197"",""167"",""30"""
"2022-02-15 05:00:00,""198.36"",NULL,""889.686"",""111.5"",""3080.543"",""1190.454"",""319"",""669"",""458"",""50"",NULL,""26"",""624"",""2215.158"",""458.025"",NULL,""27"",""20"",NULL,""500"",NULL,NULL,NULL,""229"",""197"",""32"""
"2022-02-15 06:00:00,""204.97"",NULL,""875.624"",""133"",""3617.92"",""1382.758"",""366"",""249.3"",""432"",""50"",NULL,""246"",""624"",""3102.262"",""526.093"",NULL,""27"",""24"",NULL,""500"",NULL,NULL,NULL,""292"",""216.65"",""40"""
"2022-02-15 07:00:00,""246.17"",NULL,""894.64"",""155.5"",""4043.482"",""1531.123"",""338"",""173.4"",""369"",""50"",NULL,""276"",""624"",""3477.241"",""940.492"",NULL,""27"",""25"",NULL,""500"",NULL,NULL,NULL,""345"",""211.65"",""62"""
"2022-02-15 08:00:00,""262.88"",NULL,""898.722"",""164.5"",""4385.13"",""1589.415"",""370"",""454.2"",""278"",""50"",NULL,""218"",""624"",""3589.965"",""1586.506"",NULL,""27"",""80"",NULL,""54.5"",NULL,NULL,NULL,""376"",""211.65"",""84"""
"2022-02-15 09:00:00,""240"",NULL,""874.832"",""145.5"",""4488.805"",""1590.428"",""297"",""208.3"",""253"",""50"",NULL,""146"",""604"",""3516.398"",""2114.125"",NULL,""27"",""102"",NULL,""117.1"",NULL,NULL,NULL,""382"",""211.65"",""93"""
"2022-02-15 10:00:00,""212.19"",NULL,""827.836"",""143"",""4539.295"",""1579.553"",""269"",""89.6"",""265"",""50"",NULL,""46"",""604"",""3369.81"",""2448.879"",NULL,""27"",""100"",NULL,""138.7"",NULL,NULL,NULL,""378"",""219.65"",""94"""
"2022-02-15 11:00:00,""200.15"",NULL,""797.719"",""134.5"",""4583.126"",""1566.984"",""172"",""257.1"",""219"",""50"",NULL,""44"",""604"",""2861.68"",""2594.326"",NULL,""27"",""100"",NULL,""483.6"",NULL,NULL,NULL,""381"",""211.65"",""93"""
"2022-02-15 12:00:00,""198.23"",NULL,""773.689"",""109.5"",""4528.339"",""1552.073"",""193"",""272.6"",""222"",""50"",NULL,""70"",""604"",""2681.185"",""2568.166"",NULL,""27"",""80"",NULL,""500"",NULL,NULL,NULL,""385"",""211.65"",""83"""
"2022-02-15 13:00:00,""198.36"",NULL,""739.729"",""110"",""4315.158"",""1494.859"",""229"",""244.9"",""222"",""50"",NULL,""56"",""604"",""2616.329"",""2359.867"",NULL,""27"",""80"",NULL,""500"",NULL,NULL,NULL,""388"",""199.65"",""73"""
"2022-02-15 14:00:00,""202.54"",NULL,""746.647"",""142.5"",""4330.804"",""1407.533"",""254"",""78.9"",""200"",""50"",NULL,""106"",""604"",""3074.018"",""1975.916"",NULL,""27"",""70"",NULL,""500"",NULL,NULL,NULL,""387"",""211.65"",""57"""
"2022-02-15 15:00:00,""215.13"",NULL,""775.681"",""146"",""4288.917"",""1328.389"",""242"",""230.1"",""205"",""50"",NULL,""156"",""604"",""3394.849"",""1403.406"",NULL,""27"",""70"",NULL,""500"",NULL,NULL,NULL,""398"",""211.65"",""37"""
"2022-02-15 16:00:00,""221.19"",NULL,""747.565"",""139.5"",""4340.977"",""1280.022"",""243"",""538.3"",""231"",""50"",NULL,""201"",""624"",""3607.124"",""836.12"",NULL,""27"",""70"",NULL,""424.6"",NULL,NULL,NULL,""422"",""246"",""26"""
"2022-02-15 17:00:00,""257.44"",NULL,""728.557"",""149.5"",""5018.46"",""1301.353"",""380"",""669"",""236.128"",""50"",NULL,""540"",""624"",""3789.868"",""667.874"",NULL,""27"",""82"",NULL,""500"",NULL,NULL,NULL,""456"",""285"",""21"""
"2022-02-15 18:00:00,""244.88"",NULL,""724.676"",""157"",""5278.785"",""1286.995"",""401"",""592.4"",""380"",""50"",NULL,""674"",""640"",""3774.146"",""699.922"",NULL,""27"",""87"",NULL,""500"",NULL,NULL,NULL,""461"",""292"",""19"""
"2022-02-15 19:00:00,""267.93"",NULL,""729.72"",""159"",""5250.167"",""1254.255"",""411"",""603.2"",""360"",""50"",NULL,""439"",""640"",""3891.187"",""743.745"",NULL,""27"",""68"",NULL,""500"",NULL,NULL,NULL,""442"",""275"",""17"""
"2022-02-15 20:00:00,""227.51"",NULL,""692.713"",""154.5"",""4946.097"",""1173.259"",""412"",""438.7"",""386"",""50"",NULL,""268"",""640"",""3727.005"",""782.902"",NULL,""27"",""61"",NULL,""500"",NULL,NULL,NULL,""412"",""247"",""15"""
"2022-02-15 21:00:00,""211.9"",NULL,""670.606"",""143"",""4422.075"",""1087.124"",""250"",""669"",""402"",""50"",NULL,""26"",""640"",""3514.875"",""806.961"",NULL,""27"",""57"",NULL,""196.3"",NULL,NULL,NULL,""376"",""213.65"",""14"""
"2022-02-15 22:00:00,""204.97"",NULL,""808.625"",""135"",""3891.912"",""1051.522"",""205"",""482.7"",""391"",""50"",NULL,""26"",""640"",""3024.723"",""822.989"",NULL,""27"",""110"",NULL,""500"",NULL,NULL,NULL,""343"",""211.65"",""13"""
"2022-02-15 23:00:00,""198.36"",NULL,""877.688"",""99.5"",""3323.116"",""1029.362"",""182"",""669"",""420"",""50"",NULL,NULL,""640"",""2329.049"",""837.662"",NULL,""27"",""107"",NULL,""412.3"",NULL,NULL,NULL,""304"",""216.65"",""11"""
"2022-02-16 00:00:00,""192.02"",NULL,""866.969"",""92"",""2954.101"",""1031.05"",""351"",""669"",""387"",""50"",NULL,NULL,""604"",""2210.212"",""858.567"",NULL,""39"",""71"",""75.7"",NULL,NULL,NULL,NULL,""236"",""224"",""12"""
"2022-02-16 01:00:00,""188.23"",NULL,""884.939"",""89.5"",""2866.36"",""1021.843"",""355"",""669"",""401"",""50"",NULL,NULL,""604"",""2192.9"",""848.09"",NULL,""27"",""21"",""209.3"",NULL,NULL,NULL,NULL,""214"",""205"",""9"""
"2022-02-16 02:00:00,""179.18"",NULL,""882.993"",""88"",""2760.384"",""1020.739"",""358"",""669"",""451"",""50"",NULL,NULL,""604"",""2162.9"",""846.877"",NULL,""27"",""20"",""232.7"",NULL,""110"",NULL,NULL,""211"",""203"",""8"""
"2022-02-16 03:00:00,""188.23"",NULL,""875.062"",""90"",""2705.202"",""1031.693"",""403"",""669"",""457"",""50"",NULL,NULL,""604"",""2162.9"",""830.072"",NULL,""27"",""21"",""316"",NULL,""110"",NULL,NULL,""210"",""203"",""7"""
